department,product_name,reorder_count
babies,Oral Electrolyte Maintenance Solution Grape,9
babies,Unflavored Oral Electrolyte Solution,9
babies,Sweet Potato & Chicken Dinner,9
babies,Happy Baby Apricot & Sweet Potato Baby Food,9
babies,"Sweet Potato, White Beans & Cinnamon Stage 2",9
babies,Size 5 Cruisers Diapers Super Pack,8
babies,Organic Spring Vegetables & Pasta Stage 3 Baby Food,8
babies,Strawberry Yogurt Melts,8
babies,"Organic Pears, Apples, Peaches, Pumpkin + Cinnamon Fiber & Protein Snack",8
babies,"Organic Superfoods Morning Banana, Blueberry, Yogurt & Oats Breakfast Blend Snack",8
babies,Organic Lavenberry Puree Level 2,8
babies,Grow Well Muscle Baby Food,8
babies,Organic Stage 3 Spaghetti with Cheese 6 Ounce Jar,8
babies,"Organic Spinach & Potatoes 2, 6 Months+",8
babies,White Buttermints,8
babies,Hot Kid Organic Baby Mum-Mum Original Rice Rusks,8
babies,Whole Grain Rice Cereal,8
babies,Peach Mango Stage 2 Baby Food,8
babies,Done Baby Wipes Cumber & Green Tea,8
babies,AdvanceCare Oral Electrolyte Solution - Cherry Punch,8
babies,Organic Amaze Mint Baby Food,8
babies,Organic Vitality Snack Wild Raspberry,7
babies,Organic 2nd Foods Carrots Apples & Mangoes Baby Food,7
babies,Organic Four Bean Feast Baby Food,7
babies,Healthy Kids Organic Vanilla Nutritional Shake,7
babies,Orange Banana Stage 2 Baby Food,7
babies,Mighty 4: Pumpkin Pomegranate Quinoa Greek Yogurt Nutrition Blend for Tots,7
babies,Baby Food Stage 2 Sweet Potato Mango & Millet,7
babies,Peach Apricot & Banana Stage 2 Baby Food,7
babies,Organic Bananas Beet & Blueberry Baby Food,7
babies,Free & Clear Unscented Refill Value Packs  Baby Wipes,7
babies,Peter Rabbit Organics Pumpkin Carrot & Apple Snack,7
babies,Organic Stage 2 Chicken Brown Rice Baby Food,7
babies,Stage 1 First Apples,7
babies,2nd Foods Nature Select Blended Fruits with Oatmeal,7
babies,Apple Plum Kamut Stage 2 Baby Food,7
babies,Spider-Man Boy's Small/Medium Bedtime Underwear,7
babies,Graduates Toddlers Cereal Bars Strawberry Banana 8 Count,7
babies,Organic Sensitivity Infant Formula with Iron,7
babies,2nd Foods Turkey Meat,7
babies,Super Puffs Spinach & Apple Fruit & Veggie Grain Puffs,7
babies,Totz Toothbrush Extra Soft 18+ Months,7
babies,Happy Bellies Organic Oatmeal Baby Cereal,7
babies,"Fruit Snack, 100% Pure, Organic, Peach and Apple",7
babies,Organic Pineapple Orange Banana Fruit Yogurt Smoothie,7
babies,Vegetable Chicken Soup Stage 3,6
babies,Natural Care Baby Wipes Fragrance Free,6
babies,Prunes & Oatmeal,6
babies,Goat Milk Toddler Formula,6
babies,Crunchin' 123 Sesame Street Veggie Crackers,6
babies,Organic Stage 2 Veggie & Protein Puree Broccoli Red Lentil Oat,6
babies,"Stage 2 Blueberry, Pear, and Purple Carrot Baby Food",6
babies,Apple & Cherry Simple Combos Organic,6
babies,Toddler Cheddar & Leeks Multigrain Wheels Organic Snack,6
babies,Graduates Strawberry Apple Puffs,6
babies,Teensy Fruits Baby Fruit Snacks Berry,6
babies,Swaddlers Size 4 Giant Pack Diapers,6
babies,Graduates Lil' Meals Spaghetti Rings In Meat Sauce,6
babies,"Smoothie Fruits, Squished, The Green One, Over 6 Months",6
babies,The Red ONe: Squished Fruit Smoothies,6
babies,Baby 2nd Foods Apples & Chicken,6
babies,Organic Apples & Apricots,6
babies,Super Smooth Pears Pears Pears Puree 1 (from 4 Months),6
babies,No More Tears Hand and Face Wipes,6
babies,Antibacterial Fresh Scent Canisters,6
babies,"Organic 2nd Foods Apples, Blueberries & Spinach Baby Food",5
babies,Organic Baby Food Fruit Mashup Mama Bear Blueberry 7+ Mo,5
babies,Graduates Mixed Berries Yogurt Melts,5
babies,"Veggie & Fruit Snacks, Carrot, Mango & Orange",5
babies,Baby Dry Diapers Jumbo Pack - Size 5,5
babies,Calendula Baby Diaper Care,5
babies,Sensitive Infant Formula for Fussiness and Gas,5
babies,OptiGRO with Iron Infant Formula,5
babies,Butternut Squash Oatmeal with Maple Organic Baby Food,5
babies,Chicken Sticks,5
babies,Free & Clear Stage 4 Overnight Diapers,5
babies,Graduates Lil Crunchies Veggie Dip,5
babies,Mighty 4 Strawberry with Spinach Essential Nutrition Bar,5
babies,1st Foods Bananas Baby Food,5
babies,Organic Beef Stew Baby Food Stage 3 Pouch,5
babies,Pureed Baby Food Strawberries Carrots,5
babies,Tiny Fruits Apple & Banana,5
babies,Gentlease Milk Based Infant Formula With Iron,5
babies,Organic Basil Babe Level 1 Baby Food,5
babies,Plus Blueberry Apple & Purple Carrot Organic Superfoods,5
babies,"Veg and Fruit Puree, 100%, Organic, Sweet Potato, Corn and Apple",4
babies,"Crunchin' Grahams, Honey Sticks, 123 Sesame Street",4
babies,Lavender Lullaby Soap,4
babies,Head-to-Toe Baby Wash,4
babies,Stage 1 Banana Apricot + Baby Rice,4
babies,Pureed Baby Food Pears Beans,4
babies,Pumpkin Banana Mighty 4 Bars,4
babies,"Raspberry, Blueberry Banana Fruit Puree",4
babies,Pull-Ups Training Pants Learning Designs,4
babies,Stage 1 First Pears,4
babies,Morning Mish Mash Blueberry Oats & Quinoa Snack,4
babies,Baby Shampoo,4
babies,Baby Oil,4
babies,Peachy Keen Organic Level 1,4
babies,The Yellow One Squished Smoothie Fruits,4
babies,1st Foods Sweet Potatoes,4
babies,2nd Foods Sweet Potato & Turkey With Whole Grains Baby Food,4
babies,2nd Foods Ham & Ham Gravy,4
babies,Organic Baby Food Garden Vegetables with Turkey,4
babies,Diapers Cruisers Size 4 Super Pack,4
babies,"Baby Food, Organic, Peach, Banana & Raspberry with Quinoa, 2 (6 Months & Up)",4
babies,Organic Baby Food Creamy Vegetables with Chicken,4
babies,Apple & Grape Puree,4
babies,Stage 1 Just Sweet Peas With Mint Baby Food,4
babies,Free & Clear Overnight Diapers Size 5,4
babies,Mangoes Mangoes Mangoes Stage 1 Baby Food,4
babies,Organic Bananas Bananas Bananas Super Smooth Puree Stage 1,4
babies,Hot Kid Baby Mum-Mum Organic Rice Rusks Vegetable,4
babies,Cruisers Pampers Cruisers Diapers,4
babies,"Pears Apples + Baby Rice, 2 (from 6 Months)",4
babies,Take & Toss 10oz Cups w/ Straws,3
babies,Pear Juice from Concentrate,3
babies,All-One Baby Unscented Pure-Castile Bar Soap,3
babies,Hello Morning Pears & Quinoa Stage 1 Baby Food,3
babies,Alimentum Infant Formula,3
babies,Apple Juice Fruit,3
babies,Organic Baby Food Fruit Mashup Strawberry Patch 9+ Mo,3
babies,Pull-Ups Training Pants Learning Designs 3T-4T 32-40 Lbs,3
babies,Just Sweet Potatoes Stage 1,3
babies,Baby Shampoo & Body Wash,3
babies,GoodNitesÂ® Disposable Bed Mats,3
babies,Organic Banana Baby Breakfast (from 6 Months),3
babies,Stage 2 Green Bean Pear Greek Yogurt Baby Food,3
babies,Cruisers Diapers Jumbo Pack - Size 6,3
babies,Little Movers,3
babies,Baby Wash & Shampoo,3
babies,1pk 270ct Refill,3
babies,Graduates Puffs Cereal Snack Blueberry,3
babies,Graduates Fruit Pick-Ups Diced Apples,3
babies,"Organic Baby Food Carrot, Sweet Potato & Brown Rice Stage 2",3
babies,Apple Butternut Squash Baby Food,3
babies,Grabbers Banana Pear & Zucchini Fruit and Vegetable Squeezers,3
babies,Organic Wise Punkin Level 2 Baby Food,3
babies,2nd Foods Apples,3
babies,"Organic Stage 2 Apple, Banana & Butternut Squash Baby Food",3
babies,Bedtime Underwear for Girls Jumbo Pack - Size S,3
babies,Graduates Lil' Crunchies Mild Cheddar Corn Snacks,3
babies,Free & Clear Size 4 Baby Diapers,3
babies,Apples & Cherries Baby Food,3
babies,2nd Foods Prunes with Apples,3
babies,2nd Foods Pear Pineapple Baby Food,3
babies,Organic Peas & Brown Rice Stage 2 Baby Food,3
babies,2nd Foods Organic Banana and Squash Baby Food,3
babies,Baby Diapers Size 2,3
babies,Vanilla Shake with Fiber,3
babies,"Swaddlers Diapers Super Pack, Size 3",3
babies,Training Pants Night Time Glow In The Dark Size 3T-4T,3
babies,Harvest Squash Turkey Country Dinner For Children 6 Months & Up,3
babies,Sweet Potato Puffs Cereal Snack,3
babies,Healthy Kids Organic Nutritional Shake Strawberry,3
babies,2nd Foods Apple Strawberry Banana,3
babies,Sweet Corn & Carrot with Turkey + Sage Stage 3 Baby Food,3
babies,Graduates Lil' Entrees with Carrots Mashed Potatoes & Gravy with Roasted Chicken,3
babies,Apple and Blueberry Organic Baby Food,3
babies,Veggie Pick Ups Diced Carrots,3
babies,Graduates Finger Foods Apple Harvest Wagon Wheels,3
babies,2nd Foods Sweet Potatoes,3
babies,"Stage 2 Cherry, Sweet Corn, and Greek Yogurt Baby Food",3
babies,1st Foods Prunes,3
babies,Grow Well Tummy Baby Food,3
babies,"Might 4 essential nutrition blend spinach, cherry, oats, black beans",3
babies,Organic Gluten-Free Apple Rice Cakes,3
babies,Baby Dry Diapers  Size 5,3
babies,Stage 1 Apples Apples Apples Organic Pureed Baby Food,3
babies,Cruisers Size 5 Giant Pack Diapers,3
babies,Nurser Liners,3
babies,Swaddlers Diapers Jumbo Pack Size,2
babies,Quinoa & Leeks with Chicken + Tarragon Organic Baby Food,2
babies,Organic Apple Sauce Baby Food Stage 1,2
babies,Infant Formula,2
babies,2nd Foods Bananas with Apples & Pears,2
babies,Baby Fresh Pampers Baby Wipes Baby Fresh,2
babies,"Stage 2 Pear, Zucchini, Peas Baby Food",2
babies,Mango & Sweet Potato Super Puffs for Babies,2
babies,Snug & Dry Size 5 Diapers,2
babies,Swaddlers Size 2 Diapers,2
babies,Graduates Turkey Sticks,2
babies,Good Start Soothe Powder Infant Formula,2
babies,Sidekicks Chocolate Shake,2
babies,Pear and Blueberry Baby Breakfast,2
babies,Size 6 Diapers,2
babies,"Carrot, Apple & Mango Organic",2
babies,Baby Cookies Apple + Ginger,2
babies,Cruisers Diapers - Size 6,2
babies,Training Pants with Learning Designs for Girls 2T 3T,2
babies,1st Foods Peaches,2
babies,Wash & Shampoo Baby Bath,2
babies,Free & Clear Newborn Up To 10 lbs Baby Diapers,2
babies,Mighty Veggie Zucchini Apple Watermelon & Barley Vegetable & Fruit Smoothie,2
babies,Giraffes Diapers Size 3 M,2
babies,Organic Peach Oatmeal Banana Stage 2 Baby Food,2
babies,Organic Strawberry & Mango Dried Tiny Fruits,2
babies,Sensitivity Infant Formula with Iron,2
babies,Refill Infant Milk-Based with Iron 16.6 oz Pouches Infant Formula Powder,2
babies,Size 6 Baby Dry Diapers,2
babies,Graduates Grabbers Banana BlueberryÂ  Squeezable Fruit,2
babies,Blueberry with Whole Grains Yogurt Blends,2
babies,Yogurt Blends Apple Cinnamon,2
babies,Apples and Plums Stage 2 Baby Food,2
babies,"Diapers, Size 3 (16-28 lb)",2
babies,Training Pants 4T-5T Jumbo,2
babies,Snug & Dry Size 6 Diapers,2
babies,Graduates Apple Cinnamon Breakfast Buddies,2
babies,Sensitive with Iron Infant Formula,2
babies,2nd Foods Pears,2
babies,2nd Foods Pear Zuchini Corn,2
babies,For Digestive Health & Soft Stools Milk-Based with Iron Infant Formula Powder,2
babies,Diced Green Beans,2
babies,Graduates Vanilla Puffs,2
babies,Baby Fresh Pampers Baby Wipes Baby Fresh 1X 64 count  Baby Wipes,2
babies,Baby Dry Diapers Jumbo Pack Size 4,2
babies,Easy Ups Boys' Training Pants Size 4T/5T,2
babies,Organic Turkey Quinoa Apple Sweet Potato Homestyle Meal 9+ Months,2
babies,Diapers Swaddlers Size 2 (12-18 lb),2
babies,"2nd Foods Organic Fruit & Veggies - Apples, Zucchini, Spinach & Strawberries",2
babies,"Happy Baby Stage 2 Brown Rice Pudding with Banana, AppleÂ  & Cinnamon",2
babies,Vegetable Beef Nutritious Dinner,2
babies,2nd Foods Vanilla Custard Pudding With Bananas,2
babies,"Homestyle Meals Pumpkin, White Beans & Kale Organic Baby Food",2
babies,"Grow & Gain Strawberry Nutrition Shake,",2
babies,"Peter Rabbit Organics Beet, Carrot & Pear Sauce",2
babies,Fruit & Yogurt Grabbers Peaches & Cream,2
babies,Graduates Lil' Entrees Pasta Stars In Meat Sauce With Green Beans,2
babies,2nd Foods Garden Vegetables Baby Food,2
babies,2nd Foods Peas,2
babies,Single Grain Oatmeal Cereal,2
babies,Kiwi Beet & Pear Strawberry Pouch,2
babies,Carrot Peach Mango Yogurt Blends Snack,2
babies,Infant Formula Powder,2
babies,Vegetable Chicken Nutritious Dinner,2
babies,"Baby Food, Organic, Banana Brown Rice with Cinnamon, 2 (6 Months & Up)",2
babies,Disposable Nursing Pads,2
babies,Expert Care Alimentum Hypoallergenic Infant Formula,2
babies,Baby Dry Pampers Baby Dry Diapers Size 5 78 Count Diapers,2
babies,Honest Diaper Rash Cream rapid relief,2
babies,"Face, Hand & Baby Wipes Fragrance Free",2
babies,For Tots Fruit Punch,2
babies,Apple Blueberry Baby Food,2
babies,Peach Yogurt Melts,2
babies,Over Tired and Cranky Bubble Bath,2
babies,Baby Bubble Bath,2
babies,Little Movers Diapers Size 5,2
babies,Oatmeal & Banana Baby Cereal,2
babies,Organic Apple Pumpkin & Granola Stage 2 Baby Food,2
babies,Graduates Grabbers Apple Mango & Strawberry Baby Food,2
babies,Baby Dry Diapers Size 3,2
babies,Size 4 Snug & Dry Diapers,2
babies,Oatmeal Cereal,2
babies,Once And Done Wipes,2
babies,"Diapers, Overnight, Free & Clear, Size 6 (35+ lbs)",2
babies,Smoothie Fruits Squished The Purple One Over 6 Months,2
babies,Learning Designs Training Pants Jumbo Pack Girls,2
babies,Blueberry & Banana Tiny Fruits Freeze Dried Snacks,2
babies,Good Start Gentle Infant Formula,2
babies,Green Beans And Brown Rice Stage 2 Baby Food,2
babies,Graduates For Toddlers Apple Cinnamon Cereal Bars,2
babies,Honest Diapers Size 5,2
babies,2nd Foods - Beef & Beef Gravy,2
babies,"Happy Tot Crackers And Biscuits, Baby Food Apples Spinach Oats .275 Pound",2
babies,Avent Pacifier Soothie (0-6m),2
babies,Graduates Vanilla Wheat Lil' Biscuits,2
babies,Eucalyptus Mint Bubble Bath,2
babies,Graduates Banana Puffs,2
babies,Organic Stage 2 Rice & Lentil Baby Food,2
babies,Gentlease Infant Formula Powder,2
babies,Slip-On Size 5 Diapers,1
babies,Slip On Size 6 Diapers,1
babies,Sensitive Baby Wipes Sensitive,1
babies,Enfagrow Older Toddler Vanilla Milk Drink Powder,1
babies,Stage 2 Apple Turkey Cranberry Baby Food,1
babies,Graduates Cinnamon Graham Animal Crackers,1
babies,Advance Infant Formula with Iron On-the-Go,1
babies,Apple Strawberry Banana Squeezable Fruit,1
babies,Organic 2nd Foods Apple Blackberry Baby Food,1
babies,Safety Swabs,1
babies,Shampoo & Wash,1
babies,Training Pants Learning Designs 4T-5T,1
babies,Organic Very Veggie Variety Pack,1
babies,"For Fussiness, Gas & Crying Infant Powder Formula",1
babies,Barley Toddler Biscuits,1
babies,Summer Vegetable Dinner Stage 2,1
babies,Baby Bee Nourishing Baby Oil,1
babies,First Carrots Baby Food,1
babies,Take & Toss Spill Proof 9 M+ Cups,1
babies,Baby Dry Size 4 Disposable Diapers,1
babies,Fragrance Free Sensitive Skin Hand Wipes,1
babies,Organic Bananas Stage 2 Baby Food,1
babies,Flushable Wipes,1
babies,"Yum-A-Roo's Organic Toddler Snacks Pea, Banana, & Pineapple",1
babies,"Complete Nutrition Infant Formula, Stage 1",1
babies,Organic 2 6 months + Apply Baby Food,1
babies,Size 4 Diapers,1
babies,Graduates Arrowroot Cookie 10+ Months,1
babies,"Swaddlers Diapers Jumbo Pack, Size 4",1
babies,Variety Pack Apple Pear White Grape 100% Juice,1
babies,Kids Free & Clear Unisex 3T-4T 32-40 lbs Training Pants,1
babies,"2nd Foods Organic Apples, Carrots & Squash Baby Food",1
babies,Graduates Grabbers Pear and Squash,1
babies,in Gravy with Carrots Peas & Corn Mashed Potatoes & Meatloaf Nuggets,1
babies,Organic Banana Mango Baby Food,1
babies,"Zucchini, Spinach & Banana Blend Veggies On-The-Go Stage 2 (6 Months and Up)",1
babies,Strawberry Baby Yogurt Blends,1
babies,World Baby Beans & Rice with Sweet Corn Organic Baby Food,1
babies,Tots Teensy Fruits Peach Snacks,1
babies,Soy Isomil Infant Formula with Iron Birth to 12 Months Infant Formula,1
babies,"Organic Baby Food Apricot, Peach & Pumpkin",1
babies,Baby Healing Ointment Advanced Therapy Skin Protectant,1
babies,For Baby Organic Baby Food Stage 2 Turkey With Turkey Gravy,1
babies,Baby Bee Dusting Powder,1
babies,2nd Foods Mixed Vegetable,1
babies,Pumpkin Apple Peach Cinnamon Organic Baby Food,1
babies,Milk Based Infant Formula,1
babies,Calendula Cream,1
babies,Natural Shape Orthodontic Pacifiers,1
babies,Organic 2nd Foods Fruit Apple Blackberry Baby Food Organic Purees Fruit/Veg,1
babies,Graduates Lil' Crunchies Apple & Sweet Potato Snack,1
babies,Organic Stage 2 Carrot Sweet Potato & Brown Rice Baby Food,1
babies,"Organic Baby Food, Sweet Potatoes Starting Solids 1",1
babies,2nd Foods Chicken & Rice Baby Food,1
babies,Pull Ups Boys Learning Designs Training Pants,1
babies,2nd Foods Hawaiian Delight,1
babies,Strawberry Banana Yogurt Blends,1
babies,2nd Foods Organic  Pear and Spinach Baby Food,1
babies,Pediatric Electrolyte Strawberry Flavor,1
babies,Mixed Berry Yogurt Bites,1
babies,Stage 1 Organic Green Bean Baby Food,1
babies,"Blueberry, Pear, Sweet Potato, and Spinach Super Smoothie",1
babies,Boys Learning Designs Training Pants Big Pack 4T 5T,1
babies,Pampers Baby Dry Jumbo Size 3,1
babies,4T to 5T Pull Ups Training Pants,1
babies,"Organic Toddler Formula, Milk Drink Powder, Vanilla, For Toddlers 1 Year & Up",1
babies,Baby Shampoo With Lavender,1
babies,2nd Foods Green Beans Baby Food,1
babies,Turkey and Rice Baby Food,1
babies,2nd Foods Bananas,1
babies,3rd Foods Garden Vegetables & Beef,1
babies,Original Kids Age 3 Months and Up Tooth Gel with Xylitol,1
babies,"Natural Just Spinach, Zucchini & Peas Stage 2",1
babies,Peach Multigrain Cereal with Blackberries Organic Baby Food for 3 and Up,1
babies,Baby Free & Clear Size 3 16-28 Lbs Diapers,1
babies,Training Pants Learning Designs 4T-5T - 18 CT,1
babies,"Homestyle Meals Sweet Peas, Green Beans, Spinach & Quinoa Organic Baby Food",1
babies,Toddler Drink Go & Grow Powder,1
babies,Organic Multi-grain Baby Cereal,1
babies,Graduates Breakfast Buddies Peach Cereal,1
babies,1st Foods Squash,1
babies,Stage 1 Just Honeycrisp Apples,1
babies,Baby 1st Foods Carrots,1
babies,1st Foods Baby Food- Pears,1
babies,Peaches 2nd Foods,1
babies,First Bananas Stage 1 4 Months +,1
babies,Swaddlers Diapers Size 4,1
babies,ProSobee Soy Infant Formula Lactose Free With Iron,1
babies,2nd Foods Squash Baby Food,1
babies,Bubble Bath Extra Gentle,1
babies,Swaddlers Size 1 Jumbo Pack Diapers,1
babies,Baby Lotion,1
babies,Rice & Banana Apple Baby Cereal,1
babies,Baby Bee Shampoo and Wash,1
babies,Organic Superfoods Carrot Rice Cakes,1
babies,Spill-Proof 6+ Months Sippy Cups,1
babies,Corn & Butternut Squash Stage 2,1
babies,Graduates Grabbers Fruit & Yogurt Strawberry Banana,1
babies,No More Tears Baby Shampoo,1
babies,"Lil' Pastas Ravioli, Cheese and Spinach",1
babies,3rd Foods Banana Apple Strawberry,1
babies,Fragrance Free Baby Wipes,1
babies,Swaddlers Diapers Giant Pack - Size 3,1
babies,Homestyle Meals Organic Baby Food,1
babies,Organic Whole Grain Mixed Grain Cereal Apple Sweet Potato,1
babies,Happy Baby Stage 1 Sweet Potato Organic Baby Food,1
babies,Chlorine Free Fragrance Free Wipes,1
babies,Natural Clean,1
babies,Quinoa and Banana Organic Baby Cereal,1
babies,Organic Stage 2 Pear Apricot Barley Baby Food,1
babies,"Hello Morning Blueberry, Banana & Quinoa Oatmeal",1
babies,Naturals Just Sweet Potatoes Stage 1,1
babies,Baby Naturals Head-to-Toe Baby Wash,1
babies,Newborn Bottles with Iron Infant Formula,1
babies,Vanilla Biscuits For Teethers,1
babies,"Infant Formula, with Iron, Organic Soy-Based Powder, for Baby's First 12 Months",1
babies,"Plum, Banana, & Blueberry with Quinoa Organic Baby Food",1
babies,"Baby Food, Organic, Green Beans, Peas & Sweet Corn, 2, 6 Months & Up",1
babies,Simply Clean Frag Free Wipe,1
babies,"Just Apple, Kiwi & Spinach Stage 2",1
babies,"Organic Pear, Kale & Cucumber Stage 2 Baby Food",1
babies,Infant Formula Powder Single-Serve,1
babies,Newborn Milk-Based with Iron Through 3 Months Infant Formula Powder,1
babies,Multi-Purpose Un-Petroleum Jelly,1
babies,Organic Peach Pear Blueberry Apple Avocado,1
babies,For Spit-Up with Iron Infant Formula,1
babies,Travel Pack Sensitive Skin Wipes,1
babies,Gerber 1F Rice Cereal Base Cereal WIC,1
babies,Simply Clean Wipes,1
babies,Slip-On Size 4 Diapers,1
babies,Graduates Toddlers Pasta Pick Ups Chicken & Carrot Ravioli,1
babies,Organic Yogurt Baby Food,1
babies,Sidekicks Vanilla Shake,1
babies,Kids Gourmet Superfood Snack Awesome Fruit & Yogurt Filled Pouches,1
babies,2nd Foods Organic Banana Blueberry & Blackberry Oatmeal Pouches,1
babies,Graduates Lil' Crunchies Garden Tomato Corn Snacks,1
babies,Graduates Grabbers Apple & Sweet Potato With Cinnamon Baby Food,1
